 x_m, y_m, vx_mps, ax_mps2
162.0371953,1108.375763,54.8397464,1.0272316
163.4241964,1109.816254,54.877191,1.0208178
164.8202098,1111.248126,54.9143766,1.016473
166.2250628,1112.671237,54.9513788,1.0098268
167.638763,1114.085545,54.9881145,1.0033677
169.0613638,1115.491017,55.0245909,0.9991684
170.4926415,1116.887418,55.0608906,0.9930256
171.9326865,1118.274852,55.0969435,0.9864051
173.3814847,1119.653312,55.1327326,0.9823083
174.8387619,1121.022551,55.1683501,0.9766763
176.3046049,1122.382662,55.2037405,0.9698745
177.7790452,1123.733673,55.2388621,0.9659369
179.2617464,1125.07526,55.2738188,0.9609235
180.7530035,1126.407457,55.3085723,0.9538372
182.252651,1127.7297,55.3430478,0.9497306
183.7609994,1129.042492,55.3773536,0.9447756
185.2778734,1130.346012,55.4114593,0.9372587
186.802318,1131.639569,55.445273,0.9332707
188.3351587,1132.923894,55.4789223,0.9287652
189.8761978,1134.198814,55.5123889,0.9210928
191.4245827,1135.463637,55.5455591,0.9172045
192.9811602,1136.719073,55.5785697,0.9129903
194.5457448,1137.964966,55.6114091,0.9052143
196.1175295,1139.200711,55.6439496,0.9014243
197.6972224,1140.427144,55.6763351,0.8974346
199.2842621,1141.643977,55.7085584,0.8899671
200.8785626,1142.851058,55.7404953,0.8863571
202.4802658,1144.048284,55.7722845,0.8826489
204.0893587,1145.235535,55.8039226,0.8751298
205.7057969,1146.412797,55.8352735,0.8715611
207.3294996,1147.580019,55.8664791,0.8679866
208.9603833,1148.737143,55.8975394,0.8605594
210.598431,1149.884167,55.9283169,0.8570463
212.2435342,1151.021022,55.958952,0.8535436
213.8956165,1152.147661,55.9894451,0.8463826
215.5546754,1153.26409,56.0196661,0.8428206
217.220585,1154.37023,56.0497437,0.839374
218.89327,1155.466038,56.0796822,0.8324094
220.5727388,1156.551527,56.1093566,0.8288118
222.2588552,1157.626613,56.1388871,0.8254456
223.9515441,1158.691257,56.1682822,0.818982
225.6508175,1159.745472,56.197432,0.8160243
227.3565343,1160.789179,56.2264615,0.813394
229.0686188,1161.822345,56.2553825,0.8089824
230.7870758,1162.844986,56.2841319,0.8070503
232.5117618,1163.857037,56.312798,0.8054429
234.2426078,1164.858455,56.3413924,0.8030123
235.9796059,1165.849234,56.3698862,0.8022561
237.7226318,1166.829335,56.3983387,0.8017501
239.4716234,1167.798781,56.426759,0.8013347
241.2264721,1168.757575,56.4551502,0.8017949
242.9871006,1169.705718,56.4835435,0.8023372
244.7534232,1170.643212,56.5119417,0.8035706
246.5253521,1171.570063,56.5403692,0.8049481
248.3028036,1172.486281,56.5688312,0.8062112
250.0856883,1173.39188,56.5973234,0.8083897
251.87392,1174.286875,56.6258783,0.8102481
253.6674109,1175.171287,56.6544843,0.811839
255.466069,1176.045134,56.6831321,0.8143216
257.269813,1176.908443,56.7118529,0.8163168
259.0785529,1177.761238,56.7406295,0.8179661
260.8921944,1178.603542,56.7694496,0.8204149
262.7106634,1179.43539,56.7983413,0.8224194
264.5338689,1180.256808,56.8272889,0.8240488
266.361714,1181.067823,56.856279,0.826432
268.1941321,1181.868477,56.8853381,0.8284975
270.0310323,1182.658801,56.9144549,0.8301597
271.8723137,1183.438826,56.9436153,0.8325928
273.7179171,1184.208599,56.9728461,0.8348296
275.5677526,1184.968161,57.0021404,0.8366013
277.4217135,1185.717545,57.0314818,0.8391832
279.2797479,1186.456809,57.0608985,0.841656
281.1417679,1187.185999,57.0903867,0.8435673
283.0076601,1187.905155,57.1199266,0.8463056
284.8773789,1188.614345,57.1495471,0.8489994
286.7508411,1189.313624,57.1792464,0.8510224
288.627925,1190.003036,57.209001,0.8538474
290.5085912,1190.682657,57.2388389,0.856692
292.3927635,1191.352554,57.2687605,0.8587683
294.2803112,1192.012775,57.2987389,0.8615849
296.1712006,1192.663404,57.3288,0.8644976
298.0653652,1193.304516,57.3589468,0.8665694
299.9626646,1193.936163,57.3891499,0.869298
301.8630697,1194.558438,57.4194323,0.8722107
303.7665272,1195.171425,57.4498,0.8742355
305.6728856,1195.77518,57.4802221,0.8768241
307.5821195,1196.3698,57.5107182,0.8796869
309.4941914,1196.95538,57.5412975,0.881635
311.4089386,1197.531978,57.5719283,0.8840505
313.3263374,1198.099699,57.6026267,0.8868236
315.2463703,1198.658646,57.6334049,0.8886741
317.1688562,1199.208873,57.6642309,0.890897
319.0937872,1199.750483,57.6951175,0.8935185
321.0211348,1200.283576,57.7260783,0.8952199
322.9507587,1200.808238,57.7570814,0.8971865
324.8826304,1201.32459,57.788136,0.8995726
326.8166956,1201.832737,57.8192564,0.9010937
328.7528567,1202.33277,57.8504127,0.9027906
330.6910737,1202.824799,57.8816108,0.9048799
332.6312779,1203.308928,57.9128642,0.9061924
334.5734098,1203.785263,57.9441461,0.9076052
336.5174227,1204.253912,57.9754598,0.9093426
338.4632249,1204.714977,58.0068165,0.9104264
340.4107951,1205.168575,58.0381937,0.9115537
342.3600857,1205.614816,58.0695926,0.91289
344.3109774,1206.053797,58.1010206,0.9137307
346.2634868,1206.485643,58.1324606,0.9145794
348.2175693,1206.910469,58.1639127,0.9154738
350.1730753,1207.328363,58.1953786,0.9160631
352.1300582,1207.739461,58.2268477,0.9166466
354.0884795,1208.143877,58.2583198,0.9170683
356.0481581,1208.541694,58.2897894,0.9174034
358.0091826,1208.933055,58.3212535,0.9177332
359.9715185,1209.318071,58.3527119,0.9176744
361.9349654,1209.696826,58.3841514,0.917751
363.8996326,1210.06946,58.4155766,0.9178291
365.8654912,1210.436087,58.4469875,0.9173185
367.8323345,1210.796788,58.4783641,0.9171236
369.8002781,1211.151702,58.5097173,0.916957
371.7693021,1211.500943,58.5410479,0.916027
373.7391987,1211.844589,58.5723301,0.9155549
375.7100836,1212.182777,58.6035794,0.9151544
377.6819465,1212.515618,58.6347984,0.9138412
379.6545827,1212.843191,58.6659561,0.9130924
381.6281039,1213.165628,58.6970717,0.9124719
383.6025087,1213.483038,58.7281496,0.9108138
385.5775993,1213.795499,58.7591548,0.9097945
387.55348,1214.103137,58.7901089,0.9089707
389.5301576,1214.406059,58.8210187,0.9070064
391.5074438,1214.704343,58.8518455,0.9057282
393.485434,1214.998107,58.8826127,0.9047191
395.4641408,1215.287457,58.9133297,0.9024878
397.4433887,1215.572468,58.9439549,0.9009656
399.4232631,1215.853253,58.9745127,0.8997918
401.4037811,1216.129915,59.0050148,0.8973439
403.3847837,1216.402523,59.0354182,0.8956225
405.3663095,1216.671144,59.0657478,0.8943099
407.348457,1216.935835,59.0960173,0.8916244
409.3310058,1217.196639,59.1261805,0.8896132
411.3140559,1217.45373,59.1562604,0.8881156
413.2977358,1217.70725,59.1862743,0.8852032
415.2816862,1217.957239,59.2161747,0.8829852
417.2660841,1218.203807,59.2459852,0.8813531
419.2510396,1218.447049,59.2757256,0.8782341
421.2362382,1218.687009,59.3053459,0.8758264
423.221837,1218.923787,59.3348703,0.8740727
425.2079271,1219.157471,59.3643209,0.8707789
427.1942415,1219.388108,59.393646,0.8682188
429.1809138,1219.615788,59.4228705,0.8663651
431.1680111,1219.840593,59.4520183,0.8629233
433.1553226,1220.062573,59.4810361,0.8602444
435.1429543,1220.281809,59.5099497,0.8583089
437.1309465,1220.498377,59.5387843,0.854742
439.1191489,1220.712329,59.5674851,0.8519725
441.1076368,1220.923738,59.5960793,0.8499702
443.096426,1221.132673,59.6245925,0.8462976
445.0854243,1221.339188,59.652969,0.8434588
447.0746723,1221.543351,59.6812369,0.841398
449.0641755,1221.74523,59.7094225,0.8376202
451.0538817,1221.944923,59.7374682,0.8347302
453.0438148,1222.142607,59.7654041,0.8326302
455.033901,1222.338314,59.7932567,0.8288121
457.024208,1222.532009,59.8209687,0.8258866
459.0147004,1222.723703,59.8485701,0.8237486
461.0053596,1222.913435,59.8760874,0.8198614
462.9962252,1223.101264,59.9034623,0.8169056
464.9872604,1223.287236,59.9307261,0.8147396
466.9784487,1223.471399,59.9579052,0.8108162
468.969816,1223.653804,59.9849412,0.8078411
470.9613365,1223.834497,60.0118659,0.8056564
472.9529978,1224.013522,60.0387058,0.8017106
474.9448154,1224.190925,60.0654023,0.7987242
476.9367713,1224.366749,60.0919876,0.796528
478.9288556,1224.541036,60.118488,0.7925716
480.9210778,1224.713828,60.1448453,0.7895811
482.9134248,1224.885165,60.1710916,0.7873793
484.9058877,1225.055085,60.1972533,0.7834223
486.8984738,1225.223627,60.2232723,0.7804339
488.8911724,1225.390828,60.2491808,0.7782316
490.8839749,1225.556724,60.2750052,0.7742825
492.8768887,1225.721349,60.3006875,0.7713022
494.8699037,1225.884734,60.3262601,0.769104
496.8630128,1226.046891,60.3517491,0.7651697
498.8562261,1226.207834,60.3770969,0.7621975
500.8495317,1226.367615,60.4023358,0.7600042
502.8429245,1226.526283,60.4274915,0.7560868
504.8364056,1226.683872,60.4525071,0.7531275
506.8299689,1226.840413,60.4774146,0.7509427
508.8236099,1226.995932,60.5022396,0.7470475
510.8173307,1227.150458,60.5269257,0.7441034
512.8111258,1227.304016,60.5515045,0.7419294
514.8049914,1227.456632,60.5760016,0.7380605
516.798929,1227.608332,60.6003611,0.7351346
518.7929341,1227.759139,60.6246144,0.7329737
520.7870032,1227.909075,60.6487866,0.7291346
522.7811376,1228.058165,60.6728228,0.7262293
524.7753332,1228.206429,60.6967536,0.7240833
526.7695873,1228.353889,60.7206044,0.7202772
528.7639005,1228.500564,60.7443205,0.7173944
530.7582696,1228.646474,60.7679325,0.715265
532.7526924,1228.791638,60.7914653,0.7114944
534.747169,1228.936074,60.814865,0.7086359
536.7416966,1229.079798,60.8381617,0.7065246
538.7362739,1229.222828,60.8613801,0.7027915
540.7309,1229.36518,60.8844671,0.6999587
542.7255733,1229.506868,60.9074523,0.6978665
544.7202926,1229.647907,60.9303602,0.6941725
546.7150567,1229.78831,60.9531383,0.6913663
548.7098643,1229.928092,60.9758158,0.6892938
550.7047151,1230.067263,60.998417,0.6856392
552.699607,1230.205835,61.0208901,0.6828593
554.6945395,1230.34382,61.0432638,0.6808062
556.689513,1230.481227,61.065562,0.6771892
558.6845245,1230.618064,61.0877337,0.6744336
560.6795742,1230.75434,61.1098073,0.6723977
562.6746636,1230.89006,61.1318062,0.6688137
564.6697885,1231.025231,61.15368,0.6660769
566.6649501,1231.159854,61.1754566,0.6640537
568.6601511,1231.293931,61.1971593,0.6604922
570.6553862,1231.42746,61.2187379,0.6577636
572.6506578,1231.560438,61.2402199,0.655744
574.64597,1231.692857,61.2616284,0.6521859
576.6413165,1231.824706,61.2829133,0.6494458
578.6367014,1231.955969,61.3041015,0.6474128
580.6321303,1232.086626,61.325216,0.6438236
582.6275959,1232.216651,61.3462063,0.6410365
584.6231049,1232.346014,61.3670986,0.638961
586.6186643,1232.474684,61.3879162,0.6352833
588.6142656,1232.602621,61.4086069,0.6323981
590.609918,1232.729767,61.4291968,0.6302393
592.6056275,1232.856058,61.4497095,0.6263982
594.6013916,1232.981426,61.4700904,0.6233576
596.5972177,1233.105798,61.4903656,0.6210762
598.5931149,1233.229098,61.51056,0.6170215
600.5890786,1233.351241,61.530616,0.6138261
602.5851176,1233.472142,61.5505617,0.6114375
604.5812423,1233.591714,61.5704233,0.6072499
606.5774455,1233.709869,61.5901426,0.6040518
608.5737366,1233.826525,61.6097517,0.6016957
610.5701263,1233.941605,61.6292782,0.5977001
612.5666027,1234.055041,61.6486688,0.5948264
614.5631748,1234.16678,61.6679602,0.5644905
616.5598515,1234.276785,61.6862622,0.4096637
618.5566155,1234.385038,61.6995409,-0.1370432
620.5534741,1234.491544,61.6950991,-0.6338127
622.5504316,1234.596332,61.6745522,-1.7704279
624.5474678,1234.699449,61.6171221,-2.908032
626.5445874,1234.800963,61.5226735,-3.810358
628.5417899,1234.900959,61.3986988,-5.4839374
630.5390565,1234.999531,61.2198315,-6.8625631
632.5363893,1235.096789,60.9952592,-7.8983241
634.5337831,1235.192851,60.7357645,-9.6605526
636.5312247,1235.287842,60.4168577,-10.9215454
638.5287126,1235.381892,60.0542844,-11.8119591
640.5262375,1235.475135,59.659671,-13.1978411
642.5237943,1235.567703,59.2156476,-13.964752
644.5213779,1235.659725,58.742168,-14.422542
646.518976,1235.751322,58.2491271,-14.9335783
648.5165933,1235.84261,57.7341794,-14.8795349
650.5142204,1235.933699,57.2164861,-14.7972259
652.5118445,1236.024668,56.6969689,-14.7192426
654.5094803,1236.115569,56.1754231,-14.6261238
656.507118,1236.206427,55.6523356,-14.522486
658.5047464,1236.297269,55.1280441,-14.4432591
660.5023851,1236.388116,54.6016199,-14.3518051
662.5000233,1236.478977,54.0734528,-14.2487656
664.4976487,1236.569852,53.5439241,-14.172449
666.4952852,1236.660736,53.0119848,-14.0826027
668.4929259,1236.751624,52.4780772,-13.9800386
670.4905471,1236.842513,51.9426303,-13.9067715
672.4881785,1236.933402,51.4044562,-13.8178981
674.4858253,1237.024291,50.864082,-13.7152023
676.4834815,1237.115266,50.321986,-13.6442139
678.4811767,1237.206432,49.7768382,-13.5584503
680.4789445,1237.29777,49.2291374,-13.4571625
682.4763926,1237.389178,48.6794352,-13.3910163
684.4741071,1237.480598,48.1262029,-13.3067248
686.4718137,1237.572016,47.5700799,-13.2054011
688.4692364,1237.663424,47.0116883,-13.1414535
690.4669578,1237.754845,46.4493372,-13.0598678
692.4646568,1237.846267,45.8836497,-12.9588344
694.4620806,1237.937676,45.315359,-12.8970121
696.4598116,1238.029089,44.7426136,-12.8215709
698.4573895,1238.120432,44.1658567,-12.721777
700.4546876,1238.211366,43.5860464,-12.6608942
702.4522163,1238.301665,43.0012497,-12.582971
704.4495665,1238.391639,42.4120638,-12.4788093
706.4475454,1238.481557,41.8195579,-12.4166476
708.4451376,1238.57146,41.2215514,-12.3452731
710.4425993,1238.661361,40.6182549,-12.2407217
712.4405606,1238.751283,40.0110872,-12.1808935
714.4381713,1238.841191,39.3975996,-12.112407
716.4356095,1238.931097,38.7779384,-12.005009
718.4335826,1239.021016,38.1538424,-11.9465573
720.4311984,1239.111003,37.5224818,-11.8778375
722.4290105,1239.201429,36.8840404,-11.7681277
724.4268908,1239.292386,36.2404056,-11.7200803
726.4245488,1239.383713,35.5878312,-11.6558415
728.4222389,1239.475129,34.9267429,-11.5445015
730.4197319,1239.566525,34.2593973,-11.5016427
732.4173904,1239.657937,33.5813438,-11.4377071
734.4150995,1239.749354,32.8932014,-11.322805
736.412583,1239.840761,32.1974889,-11.2881464
738.4102551,1239.932177,31.4886089,-11.2267235
740.4079763,1240.023598,30.767391,-11.1076312
742.4054331,1240.115,30.0367858,-11.0811895
744.4031192,1240.206409,29.2897662,-10.9620268
746.40085,1240.297929,28.531542,-10.7366357
748.3982373,1240.390236,27.7688459,-10.4064983
750.3957768,1240.484918,27.0090553,-9.8437837
752.3930689,1240.58487,26.2701323,-9.3059074
754.3895484,1240.694499,25.5519435,-8.4661519
756.3853652,1240.819652,24.8805607,-7.5715203
758.3792449,1240.967455,24.2643931,-6.9020867
760.3708576,1241.145656,23.6887437,-5.9862807
762.358703,1241.362147,23.1779001,-5.3345365
764.3395823,1241.624391,22.7129944,-4.9264867
766.3141774,1241.93703,22.2750338,-4.4905616
768.2788304,1242.30272,21.8681866,-4.2514399
770.2305922,1242.725535,21.4759023,-4.084161
772.1746919,1243.213121,21.0921832,-3.8857219
774.0950601,1243.767825,20.7205126,-3.743187
775.9960035,1244.394659,20.3560592,-3.6240087
777.8699578,1245.093664,19.996882,-3.4325373
779.7185409,1245.867606,19.6506286,-3.2524649
781.535635,1246.718827,19.3168139,-3.0751562
783.2971053,1247.641462,18.9958028,-2.8364884
785.0388264,1248.663974,18.6948195,-2.5281355
786.7097391,1249.765341,18.4224117,-2.0166898
788.3004178,1250.948541,18.2021896,-0.9786682
789.8274429,1252.231946,18.0943533,0.3093073
791.2835135,1253.596591,18.1285042,0.4000087
792.6663395,1255.03489,18.1725744,0.392036
793.9747949,1256.546543,18.2156627,0.3824767
795.2053177,1258.129269,18.2576024,0.361098
796.3454563,1259.766992,18.2971096,0.3372747
797.3998792,1261.46356,18.3339335,0.9811012
798.3674115,1263.21617,18.4406326,2.27565
799.2498659,1265.014634,18.6857743,5.2156753
800.0567684,1266.827024,19.2358449,4.6218459
800.8428535,1268.663589,19.7104625,3.6258921
801.653602,1270.508672,20.0749526,2.1086502
802.5135259,1272.324531,20.2839112,1.4482559
803.4436793,1274.117126,20.4261892,0.3805348
804.435098,1275.841044,20.4634092,-0.570513
805.5266472,1277.53104,20.4075821,-0.4149961
806.6861959,1279.127431,20.3668769,-0.0155013
807.93424,1280.685367,20.3653548,0.3009371
809.2488606,1282.194932,20.3948828,0.4018389
810.6332357,1283.646226,20.4342448,0.6364194
812.0702277,1285.019352,20.4964303,0.9649436
813.5649284,1286.318903,20.5903581,1.2803936
815.1412332,1287.57083,20.7143345,1.5227909
816.7499359,1288.745653,20.8608221,1.4809174
818.412629,1289.863151,21.0023018,1.4489181
820.1219342,1290.927087,21.139808,1.3624622
821.8525002,1291.929122,21.2682982,1.4058556
823.6191536,1292.873138,21.4000721,1.4535421
825.4134037,1293.75143,21.535468,1.7795618
827.2423133,1294.568431,21.700082,2.1137461
829.0940653,1295.32381,21.8940008,2.4509611
830.963419,1296.022318,22.1167277,3.2531936
832.8564296,1296.673361,22.4089371,3.6490944
834.7608826,1297.278772,22.732238,4.0870223
836.6773164,1297.846083,23.0889644,4.6763529
838.6040806,1298.383034,23.4904848,4.9182947
840.5365248,1298.895543,23.9055035,5.1691935
842.4741273,1299.389345,24.3340659,5.291107
844.4155161,1299.868296,24.7650562,5.310783
846.3599581,1300.334364,25.1902352,5.3188807
848.3076627,1300.788491,25.6089881,5.2575713
850.257425,1301.230601,26.016291,5.2701011
852.2102273,1301.661423,26.4182632,5.2773621
854.1655444,1302.082155,26.8147517,5.224938
856.1220317,1302.49467,27.2016087,5.2356275
858.0799781,1302.901546,27.5838155,5.2408821
860.0386726,1303.305067,27.9611741,5.1882876
861.9974163,1303.707301,28.329795,5.1951857
863.9561759,1304.110226,28.6941615,5.1962415
865.9143989,1304.515485,29.0540315,5.1451455
867.871836,1304.924573,29.4060238,5.1486633
869.8280838,1305.338825,29.7540887,5.1459062
871.783171,1305.759018,30.0979455,5.0907233
873.7382085,1306.185374,30.4342924,5.095776
875.6923981,1306.617205,30.767291,5.0956477
877.6410129,1307.054527,31.0967156,5.0603358
879.5934961,1307.502048,31.4204396,5.0666743
881.5403519,1307.958273,31.7412614,5.0708482
883.4814652,1308.42419,32.0591331,5.0491117
885.4228748,1308.903701,32.3725413,5.0302513
887.3561653,1309.397922,32.6817902,5.0060813
889.2920947,1309.907995,32.9866749,4.8937193
891.2212649,1310.427281,33.282017,4.8314052
893.1495485,1310.956554,33.5710496,4.7927208
895.0786153,1311.494516,33.8553301,4.7066739
897.003113,1312.037514,34.1322024,4.6595541
898.9272516,1312.586362,34.4041081,4.6324633
900.8481374,1313.141224,34.6723192,4.5612223
902.767218,1313.703634,34.9343938,4.5155485
904.6840863,1314.27312,35.1919216,4.4876834
906.5988474,1314.849231,35.4460066,4.4185578
908.5119196,1315.431687,35.6944107,4.3766648
910.4231253,1316.020003,35.9387672,4.3504026
912.332513,1316.613777,36.1800218,4.2859342
914.2404563,1317.212744,36.4161384,4.2468042
916.1467994,1317.816527,36.6485989,4.221889
918.0516344,1318.424876,36.8782432,4.1615121
919.9551587,1319.037553,37.1032123,4.1243412
921.8574045,1319.654162,37.3248342,4.100609
923.7584937,1320.274405,37.5438839,4.0442609
925.6584617,1320.898023,37.7586789,4.0092443
927.5573915,1321.524793,37.9704148,3.986818
929.4553616,1322.154507,38.1798019,3.9340146
931.3524071,1322.786959,38.3852962,3.9008702
933.2485981,1323.421971,38.5879787,3.8795834
935.1439988,1324.059377,38.7885048,3.8299585
937.0386347,1324.699011,38.9854541,3.798539
938.9325669,1325.34073,39.1798099,3.7782991
940.8258495,1325.984402,39.3721784,3.7315354
942.7184991,1326.62989,39.5612478,3.7017091
944.610569,1327.27708,39.7479174,3.6824319
946.5021053,1327.925865,39.9327491,3.6382495
948.393118,1328.576133,40.1145268,3.6098968
950.2836535,1329.227792,40.2940775,3.5915051
952.1737511,1329.880756,40.4719229,3.5496575
954.0634161,1330.534931,40.6469314,3.5226693
955.952689,1331.190242,40.8198676,3.5050931
957.8416038,1331.846619,40.9912169,3.465363
959.7301623,1332.503982,41.1599226,3.4396404
961.6184001,1333.16227,41.326695,3.4228164
963.5063471,1333.821424,41.4919863,3.3850125
965.3940025,1334.481377,41.654807,3.3604657
967.2813984,1335.142076,41.8158198,3.344337
969.1685614,1335.80347,41.9754467,3.3082903
971.0554891,1336.465501,42.132758,3.2848383
972.9422112,1337.128121,42.2883751,3.2693535
974.8287525,1337.791286,42.4426922,3.2349148
976.71511,1338.45494,42.5948334,3.2124836
978.6013122,1339.11904,42.7453838,3.1975962
980.4873834,1339.78354,42.8947118,3.1646314
982.3733219,1340.448384,43.0419902,3.1431522
984.2591566,1341.113527,43.1877719,3.1288185
986.1449132,1341.778918,43.3324017,3.0972042
988.0305927,1342.444497,43.4750962,3.0766094
989.9162272,1343.110208,43.6163797,3.0627851
991.8018453,1343.775991,43.7565752,3.0324008
993.6874538,1344.441771,43.8949388,3.0126171
995.5730902,1345.107479,44.0319692,2.9992521
997.4587876,1345.773035,44.1679693,2.9699667
999.344562,1346.438344,44.3022302,2.950888
1001.230463,1347.103313,44.4352267,2.937908
1003.116531,1347.767825,44.567244,2.9095665
1005.002803,1348.431752,44.6976035,2.8911318
1006.889325,1349.09498,44.8267615,2.87848
1008.776117,1349.757372,44.9549856,2.8509176
1010.663268,1350.418801,45.0816225,2.8329385
1012.55081,1351.079106,45.2071094,2.820499
1014.438785,1351.73812,45.3317002,2.7935861
1016.327284,1352.395693,45.4547655,2.7760446
1018.216341,1353.051652,45.5767289,2.7638399
1020.105995,1353.705833,45.6978327,2.7376939
1021.996333,1354.358101,45.8174753,2.7207904
1023.887375,1355.008313,45.9360704,2.7090139
1025.779141,1355.656359,46.0538489,2.684039
1027.671693,1356.302172,46.1702451,2.2013739
1029.565016,1356.945711,46.2654915,1.6908242
1031.459092,1357.586977,46.3385152,0.2011766
1033.353937,1358.226027,46.347196,-1.3068757
1035.249499,1358.862934,46.2907751,-2.537351
1037.145729,1359.49781,46.1810348,-4.876053
1039.042605,1360.130804,45.9694105,-6.6165255
1040.94005,1360.762078,45.6806805,-7.9209656
1042.837993,1361.391822,45.3326094,-10.028507
1044.736383,1362.020254,44.888055,-11.1710682
1046.635132,1362.647596,44.38761,-11.8863722
1048.534156,1363.274079,43.8488492,-12.6161489
1050.433393,1363.899945,43.2696726,-12.5816998
1052.332756,1364.52542,42.6842516,-12.5049871
1054.232189,1365.150667,42.0943334,-12.4535535
1056.131669,1365.775793,41.4985082,-12.37206
1058.031167,1366.400857,40.8979875,-12.2608859
1059.930667,1367.025905,40.2940344,-12.1734039
1061.830194,1367.650886,39.6852985,-11.9168533
1063.729849,1368.275469,39.0802081,-11.6378459
1065.629864,1368.898953,38.4801024,-11.1155776
1067.530604,1369.520225,37.8980561,-10.4944579
1069.432581,1370.137664,37.340208,-9.9595732
1071.336485,1370.749174,36.8029731,-9.0375266
1073.24305,1371.352254,36.3085962,-8.3194647
1075.153066,1371.944146,35.8474727,-7.7724755
1077.067451,1372.522137,35.4112422,-7.0104326
1078.986632,1373.083517,35.0131198,-6.5762434
1080.911141,1373.625923,34.6354953,-6.2590948
1082.841835,1374.147447,34.2722179,-5.8955017
1084.778156,1374.646121,33.9264861,-5.6985113
1086.720262,1375.120491,33.5889244,-5.5345204
1088.669137,1375.570062,33.2577974,-5.286677
1090.622672,1375.993742,32.9383904,-5.1085226
1092.582428,1376.390101,32.6267764,-4.9634394
1094.549291,1376.757596,32.321135,-4.7518211
1096.520072,1377.094236,32.0257918,-4.6214475
1098.496738,1377.399318,31.7359155,-4.5109538
1100.477904,1377.672694,31.4503931,-4.3703608
1102.463595,1377.914706,31.1712754,-4.2997949
1104.453817,1378.123571,30.8942036,-4.2335488
1106.443832,1378.297259,30.6189511,-4.1752519
1108.442295,1378.435241,30.3450436,-4.1394321
1110.439398,1378.535033,30.0710231,-4.1037659
1112.434717,1378.594521,29.7968763,-4.0758155
1114.435824,1378.612342,29.5220769,-4.0467111
1116.434732,1378.590339,29.2466855,-4.0176142
1118.432585,1378.529349,28.9706847,-3.9995301
1120.430044,1378.428254,28.6932894,-3.969355
1122.424599,1378.286235,28.4153097,-3.933568
1124.415525,1378.102338,28.137127,-3.8847831
1126.402419,1377.875393,27.8596683,-3.3848748
1128.384011,1377.604173,27.6156415,-2.8923119
1130.358328,1377.287456,27.4054036,-2.0630015
1132.324631,1376.924006,27.2544562,-1.437941
1134.282738,1376.512839,27.1487473,-1.2012818
1136.228539,1376.054021,27.0601197,-1.0550412
1138.161837,1375.546967,26.9820412,-1.2045533
1140.083364,1374.990928,26.8926209,-1.305128
1141.989087,1374.386764,26.7953976,-1.3973301
1143.878686,1373.734357,26.6909133,-1.4045029
1145.751558,1373.033545,26.5854788,-1.4069254
1147.605283,1372.28484,26.4794416,-1.408787
1149.439283,1371.488088,26.3728369,-1.4141246
1151.251758,1370.643655,26.2653932,-1.2032608
1153.040689,1369.752102,26.1736234,-0.9004023
1154.806508,1368.812849,26.1047408,-0.4318981
1156.54683,1367.826768,26.0716351,-0.0366924
1158.259358,1366.794729,26.0688207,0.0025586
1159.944032,1365.716512,26.0690169,-0.002999
1161.598473,1364.593476,26.0687869,0.0948119
1163.222435,1363.425709,26.0760588,0.3432183
1164.814138,1362.21452,26.1023659,0.6375631
1166.371951,1360.961769,26.151164,1.3464026
1167.897348,1359.6679,26.2539174,1.7021082
1169.390093,1358.336405,26.3832444,1.8279383
1170.849291,1356.970861,26.5214298,1.738786
1172.27672,1355.571019,26.6522108,1.4064465
1173.670652,1354.138587,26.7575275,1.1956155
1175.030908,1352.67353,26.8467321,0.9905022
1176.35719,1351.175385,26.9204093,0.7563027
1177.64521,1349.647916,26.9765304,0.6936934
1178.896428,1348.088713,27.0279031,0.6456143
1180.110253,1346.497907,27.0756277,0.6419462
1181.283421,1344.879633,27.1229979,0.7042915
1182.416761,1343.233026,27.1748737,0.7722931
1183.51074,1341.557749,27.2316446,0.9083536
1184.563332,1339.857685,27.2982661,1.0757803
1185.574874,1338.133666,27.3769576,1.1942654
1186.546727,1336.384975,27.464052,1.3588876
1187.478006,1334.615152,27.5628171,1.5137031
1188.369181,1332.825734,27.6724193,1.6094359
1189.221776,1331.016136,27.788479,1.7333613
1190.035601,1329.18931,27.9129355,1.8787819
1190.811368,1327.346481,28.0472096,1.9836929
1191.550305,1325.48783,28.1882874,2.1375189
1192.252857,1323.615536,28.3395189,2.346749
1192.920265,1321.73022,28.5046298,2.494547
1193.554666,1319.833656,28.679097,2.7108706
1194.158342,1317.927342,28.8674983,2.9710222
1194.732835,1316.011866,29.0725775,3.1464377
1195.278507,1314.088692,29.2881993,3.3885792
1195.796715,1312.157374,29.5186534,3.656962
1196.28888,1310.220692,29.7653582,3.833655
1196.754694,1308.275743,30.0218065,4.0702439
1197.193006,1306.324324,30.291705,4.31244
1197.606103,1304.367864,30.5750643,4.4681036
1197.999238,1302.405581,30.8659082,4.6732818
1198.376332,1300.441451,31.167204,4.8329662
1198.740265,1298.473246,31.4757615,4.9320754
1199.094603,1296.506781,31.7875589,5.0201865
1199.443359,1294.537933,32.1018165,5.0141747
1199.784142,1292.56789,32.4126566,5.010574
1200.115504,1290.596081,32.7203238,4.9531769
1200.436829,1288.622379,33.0216493,4.8778926
1200.747853,1286.647108,33.3157314,4.8400337
1201.048277,1284.670235,33.6049875,4.7620961
1201.337762,1282.691621,33.8871761,4.6913528
1201.615952,1280.711563,34.1628935,4.6557718
