x,y,l_width,r_width
309.35614,254.63931,5,5
308.72416,253.86437,5,5
308.10675,253.07778,5,5
307.50411,252.27981,5,5
306.91646,251.47073,5,5
306.344,250.65082,5,5
305.78694,249.82037,5,5
305.24662,248.97892,5,5
304.72224,248.12746,5,5
304.21385,247.26637,5,5
303.72162,246.39594,5,5
303.24575,245.51647,5,5
302.78638,244.62826,5,5
302.34368,243.73163,5,5
301.91781,242.82688,5,5
301.50892,241.91432,5,5
301.11716,240.99427,5,5
300.74353,240.06671,5,5
300.38786,239.13212,5,5
300.04971,238.19105,5,5
299.72923,237.24383,5,5
299.42652,236.29079,5,5
299.14168,235.33225,5,5
298.87482,234.36855,5,5
298.62604,233.40002,5,5
298.39541,232.42701,5,5
298.18302,231.44984,5,5
297.98955,230.46875,5,5
297.81538,229.48405,5,5
297.65967,228.49627,5,5
297.52247,227.50576,5,5
297.40383,226.51286,5,5
297.3038,225.51791,5,5
297.2224,224.52127,5,5
297.15967,223.52327,5,5
297.11564,222.52427,5,5
297.0903,221.52461,5,5
297.08197,220.52474,5,5
296.97406,219.53058,5,5
296.86616,218.53641,5,5
296.75826,217.54225,5,5
296.65036,216.54809,5,5
296.54246,215.55393,5,5
296.43455,214.55977,5,5
296.32665,213.56561,5,5
296.21875,212.57144,5,5
296.11085,211.57728,5,5
296.00294,210.58312,5,5
295.89504,209.58896,5,5
295.78714,208.5948,5,5
295.67924,207.60064,5,5
295.57134,206.60648,5,5
295.46343,205.61231,5,5
295.35553,204.61815,5,5
295.24763,203.62399,5,5
295.13973,202.62983,5,5
295.03183,201.63567,5,5
294.92392,200.64151,5,5
294.81602,199.64735,5,5
294.70812,198.65318,5,5
294.60022,197.65902,5,5
294.49231,196.66486,5,5
294.38441,195.6707,5,5
294.27651,194.67654,5,5
294.16861,193.68238,5,5
294.06071,192.68821,5,5
293.9528,191.69405,5,5
293.8449,190.69989,5,5
293.737,189.70573,5,5
293.6291,188.71157,5,5
293.52119,187.71741,5,5
293.41329,186.72325,5,5
293.30539,185.72908,5,5
293.19749,184.73492,5,5
293.08959,183.74076,5,5
292.98168,182.7466,5,5
292.87378,181.75244,5,5
292.76588,180.75828,5,5
292.65798,179.76411,5,5
292.55007,178.76995,5,5
292.44217,177.77579,5,5
292.33427,176.78163,5,5
292.22637,175.78747,5,5
292.11847,174.79331,5,5
292.01056,173.79915,5,5
291.90266,172.80498,5,5
291.79476,171.81082,5,5
291.68686,170.81666,5,5
291.57896,169.8225,5,5
291.47105,168.82834,5,5
291.36315,167.83418,5,5
291.25525,166.84002,5,5
291.14735,165.84585,5,5
291.03944,164.85169,5,5
290.93154,163.85753,5,5
290.82364,162.86337,5,5
290.71574,161.86921,5,5
290.60784,160.87505,5,5
290.49993,159.88088,5,5
290.39203,158.88672,5,5
290.28413,157.89256,5,5
290.17623,156.8984,5,5
290.06832,155.90424,5,5
289.96042,154.91008,5,5
289.85252,153.91592,5,5
289.74462,152.92175,5,5
289.63672,151.92759,5,5
289.52881,150.93343,5,5
289.42091,149.93927,5,5
289.31301,148.94511,5,5
289.20511,147.95095,5,5
289.09721,146.95678,5,5
288.9893,145.96262,5,5
288.8814,144.96846,5,5
288.7735,143.9743,5,5
288.6656,142.98014,5,5
288.55769,141.98598,5,5
288.44979,140.99182,5,5
288.34189,139.99765,5,5
288.23399,139.00349,5,5
288.12609,138.00933,5,5
288.01818,137.01517,5,5
287.91028,136.02101,5,5
287.80238,135.02685,5,5
287.69448,134.03269,5,5
287.58657,133.03852,5,5
287.47867,132.04436,5,5
287.37077,131.0502,5,5
287.26287,130.05604,5,5
287.15497,129.06188,5,5
287.04706,128.06772,5,5
286.93916,127.07355,5,5
286.83126,126.07939,5,5
286.72336,125.08523,5,5
286.61546,124.09107,5,5
286.50755,123.09691,5,5
286.39965,122.10275,5,5
286.29175,121.10859,5,5
286.18385,120.11442,5,5
286.07594,119.12026,5,5
285.96804,118.1261,5,5
285.86014,117.13194,5,5
285.75224,116.13778,5,5
285.64434,115.14362,5,5
285.53643,114.14945,5,5
285.42853,113.15529,5,5
285.32063,112.16113,5,5
285.21273,111.16697,5,5
285.10482,110.17281,5,5
284.99692,109.17865,5,5
284.88902,108.18449,5,5
284.78112,107.19032,5,5
284.67322,106.19616,5,5
284.56531,105.202,5,5
284.45741,104.20784,5,5
284.34951,103.21368,5,5
284.24161,102.21952,5,5
284.13371,101.22536,5,5
284.0258,100.23119,5,5
283.9179,99.23703,5,5
283.81,98.24287,5,5
283.7021,97.24871,5,5
283.59419,96.25455,5,5
283.48629,95.26039,5,5
283.37839,94.26622,5,5
283.27049,93.27206,5,5
283.16259,92.2779,5,5
283.05468,91.28374,5,5
282.94678,90.28958,5,5
282.83888,89.29542,5,5
282.73098,88.30126,5,5
282.62307,87.30709,5,5
282.51517,86.31293,5,5
282.40727,85.31877,5,5
282.29937,84.32461,5,5
282.19147,83.33045,5,5
282.08356,82.33629,5,5
281.97566,81.34212,5,5
281.86776,80.34796,5,5
281.75986,79.3538,5,5
281.65196,78.35964,5,5
281.54405,77.36548,5,5
281.43615,76.37132,5,5
281.32825,75.37716,5,5
281.22035,74.38299,5,5
281.11244,73.38883,5,5
281.00454,72.39467,5,5
280.89664,71.40051,5,5
280.78874,70.40635,5,5
280.68084,69.41219,5,5
280.57293,68.41803,5,5
280.46503,67.42386,5,5
280.35713,66.4297,5,5
280.24923,65.43554,5,5
280.14132,64.44138,5,5
280.03342,63.44722,5,5
279.92552,62.45306,5,5
279.81762,61.45889,5,5
279.70972,60.46473,5,5
279.60181,59.47057,5,5
279.49391,58.47641,5,5
279.38601,57.48225,5,5
279.27811,56.48809,5,5
279.17021,55.49393,5,5
279.0623,54.49976,5,5
278.9544,53.5056,5,5
278.8465,52.51144,5,5
278.7386,51.51728,5,5
278.63069,50.52312,5,5
278.52279,49.52896,5,5
278.41489,48.53479,5,5
278.30699,47.54063,5,5
278.19909,46.54647,5,5
278.09118,45.55231,5,5
277.98328,44.55815,5,5
277.87538,43.56399,5,5
277.76748,42.56983,5,5
277.65957,41.57566,5,5
277.55167,40.5815,5,5
277.44377,39.58734,5,5
277.33587,38.59318,5,5
277.22797,37.59902,5,5
277.12006,36.60486,5,5
277.01216,35.6107,5,5
276.90426,34.61653,5,5
276.79636,33.62237,5,5
276.68845,32.62821,5,5
276.58055,31.63405,5,5
276.47265,30.63989,5,5
276.36475,29.64573,5,5
276.25685,28.65156,5,5
276.14894,27.6574,5,5
276.04104,26.66324,5,5
275.93314,25.66908,5,5
275.82524,24.67492,5,5
275.71734,23.68076,5,5
275.60943,22.6866,5,5
275.50153,21.69243,5,5
275.39363,20.69827,5,5
275.28573,19.70411,5,5
275.17782,18.70995,5,5
275.06992,17.71579,5,5
274.96202,16.72163,5,5
274.85412,15.72746,5,5
274.74622,14.7333,5,5
274.63831,13.73914,5,5
274.53041,12.74498,5,5
274.42251,11.75082,5,5
274.31461,10.75666,5,5
274.2067,9.7625,5,5
274.0988,8.76833,5,5
273.9909,7.77417,5,5
273.883,6.78001,5,5
273.7751,5.78585,5,5
273.66719,4.79169,5,5
273.55929,3.79753,5,5
273.45139,2.80336,5,5
273.34349,1.8092,5,5
273.23559,0.81504,5,5
273.12768,-0.17912,5,5
273.01978,-1.17328,5,5
272.91188,-2.16744,5,5
272.80398,-3.1616,5,5
272.69607,-4.15577,5,5
272.58817,-5.14993,5,5
272.48027,-6.14409,5,5
272.37237,-7.13825,5,5
272.26447,-8.13241,5,5
272.15656,-9.12657,5,5
272.04866,-10.12073,5,5
271.94076,-11.1149,5,5
271.83286,-12.10906,5,5
271.72495,-13.10322,5,5
271.61705,-14.09738,5,5
271.50915,-15.09154,5,5
271.40125,-16.0857,5,5
271.29335,-17.07987,5,5
271.18544,-18.07403,5,5
271.07754,-19.06819,5,5
270.96964,-20.06235,5,5
270.86174,-21.05651,5,5
270.75384,-22.05067,5,5
270.64593,-23.04483,5,5
270.53803,-24.039,5,5
270.43013,-25.03316,5,5
270.32223,-26.02732,5,5
270.21432,-27.02148,5,5
270.10642,-28.01564,5,5
269.99852,-29.0098,5,5
269.89062,-30.00397,5,5
269.78272,-30.99813,5,5
269.67481,-31.99229,5,5
269.56691,-32.98645,5,5
269.45901,-33.98061,5,5
269.35111,-34.97477,5,5
269.2432,-35.96893,5,5
269.1353,-36.9631,5,5
269.0274,-37.95726,5,5
268.9195,-38.95142,5,5
268.8116,-39.94558,5,5
268.70369,-40.93974,5,5
268.59579,-41.9339,5,5
268.48789,-42.92806,5,5
268.37999,-43.92223,5,5
268.27209,-44.91639,5,5
268.16418,-45.91055,5,5
268.05628,-46.90471,5,5
267.94838,-47.89887,5,5
267.84048,-48.89303,5,5
267.73257,-49.8872,5,5
267.62467,-50.88136,5,5
267.51677,-51.87552,5,5
267.40887,-52.86968,5,5
267.30097,-53.86384,5,5
267.19306,-54.858,5,5
267.08516,-55.85216,5,5
266.97726,-56.84633,5,5
266.86936,-57.84049,5,5
266.76145,-58.83465,5,5
266.65355,-59.82881,5,5
266.54565,-60.82297,5,5
266.43775,-61.81713,5,5
266.32985,-62.8113,5,5
266.22194,-63.80546,5,5
266.11404,-64.79962,5,5
266.00614,-65.79378,5,5
265.89824,-66.78794,5,5
265.79034,-67.7821,5,5
265.68243,-68.77626,5,5
265.57453,-69.77043,5,5
265.46663,-70.76459,5,5
265.35873,-71.75875,5,5
265.25082,-72.75291,5,5
265.14292,-73.74707,5,5
265.03502,-74.74123,5,5
264.92712,-75.73539,5,5
264.81922,-76.72956,5,5
264.71131,-77.72372,5,5
264.60341,-78.71788,5,5
264.49551,-79.71204,5,5
264.38761,-80.7062,5,5
264.2797,-81.70036,5,5
264.1718,-82.69453,5,5
264.0639,-83.68869,5,5
263.956,-84.68285,5,5
263.8481,-85.67701,5,5
263.74019,-86.67117,5,5
263.63229,-87.66533,5,5
263.52439,-88.65949,5,5
263.41649,-89.65366,5,5
263.30859,-90.64782,5,5
263.20068,-91.64198,5,5
263.09278,-92.63614,5,5
262.98488,-93.6303,5,5
262.87698,-94.62446,5,5
262.76907,-95.61863,5,5
262.66117,-96.61279,5,5
262.55327,-97.60695,5,5
262.44537,-98.60111,5,5
262.33747,-99.59527,5,5
262.22956,-100.58943,5,5
262.12166,-101.58359,5,5
262.01376,-102.57776,5,5
261.90586,-103.57192,5,5
261.79795,-104.56608,5,5
261.69005,-105.56024,5,5
261.58215,-106.5544,5,5
261.47425,-107.54856,5,5
261.36635,-108.54272,5,5
261.25844,-109.53689,5,5
261.15054,-110.53105,5,5
261.04264,-111.52521,5,5
260.93474,-112.51937,5,5
260.82684,-113.51353,5,5
260.71893,-114.50769,5,5
260.61103,-115.50186,5,5
260.50313,-116.49602,5,5
260.39523,-117.49018,5,5
260.28732,-118.48434,5,5
260.17942,-119.4785,5,5
260.07152,-120.47266,5,5
259.96362,-121.46682,5,5
259.85572,-122.46099,5,5
259.74781,-123.45515,5,5
259.63991,-124.44931,5,5
259.53201,-125.44347,5,5
259.42411,-126.43763,5,5
259.3162,-127.43179,5,5
259.2083,-128.42596,5,5
259.1004,-129.42012,5,5
258.9925,-130.41428,5,5
258.8846,-131.40844,5,5
258.77669,-132.4026,5,5
258.66879,-133.39676,5,5
258.56089,-134.39092,5,5
258.45299,-135.38509,5,5
258.34508,-136.37925,5,5
258.23718,-137.37341,5,5
258.12928,-138.36757,5,5
258.02138,-139.36173,5,5
257.91348,-140.35589,5,5
257.80557,-141.35005,5,5
257.69767,-142.34422,5,5
257.58977,-143.33838,5,5
257.48187,-144.33254,5,5
257.37397,-145.3267,5,5
257.26606,-146.32086,5,5
257.15816,-147.31502,5,5
257.05026,-148.30919,5,5
256.94236,-149.30335,5,5
256.83445,-150.29751,5,5
256.72655,-151.29167,5,5
256.61865,-152.28583,5,5
256.51075,-153.27999,5,5
256.40285,-154.27415,5,5
256.29494,-155.26832,5,5
256.18704,-156.26248,5,5
256.07914,-157.25664,5,5
255.97124,-158.2508,5,5
255.86333,-159.24496,5,5
255.75543,-160.23912,5,5
255.64753,-161.23329,5,5
255.53963,-162.22745,5,5
255.43173,-163.22161,5,5
255.32382,-164.21577,5,5
255.21592,-165.20993,5,5
255.10802,-166.20409,5,5
255.00012,-167.19825,5,5
254.89222,-168.19242,5,5
254.78431,-169.18658,5,5
254.67641,-170.18074,5,5
254.56851,-171.1749,5,5
254.46061,-172.16906,5,5
254.3527,-173.16322,5,5
254.2448,-174.15738,5,5
254.1369,-175.15155,5,5
254.029,-176.14571,5,5
253.9211,-177.13987,5,5
253.81319,-178.13403,5,5
253.70529,-179.12819,5,5
253.59739,-180.12235,5,5
253.48949,-181.11652,5,5
253.38158,-182.11068,5,5
253.27368,-183.10484,5,5
253.16578,-184.099,5,5
253.05788,-185.09316,5,5
252.94998,-186.08732,5,5
252.84207,-187.08148,5,5
252.73417,-188.07565,5,5
252.62627,-189.06981,5,5
252.51837,-190.06397,5,5
252.41047,-191.05813,5,5
252.30256,-192.05229,5,5
252.19466,-193.04645,5,5
252.08676,-194.04062,5,5
251.97886,-195.03478,5,5
251.87095,-196.02894,5,5
251.76305,-197.0231,5,5
251.65515,-198.01726,5,5
251.54725,-199.01142,5,5
251.43935,-200.00558,5,5
251.33144,-200.99975,5,5
251.22354,-201.99391,5,5
251.11564,-202.98807,5,5
251.00774,-203.98223,5,5
250.89983,-204.97639,5,5
250.79193,-205.97055,5,5
250.68403,-206.96471,5,5
250.57613,-207.95888,5,5
250.46823,-208.95304,5,5
250.36032,-209.9472,5,5
250.25242,-210.94136,5,5
250.14452,-211.93552,5,5
250.03662,-212.92968,5,5
249.92872,-213.92385,5,5
249.82081,-214.91801,5,5
249.71291,-215.91217,5,5
249.60501,-216.90633,5,5
249.49711,-217.90049,5,5
249.3892,-218.89465,5,5
249.2813,-219.88881,5,5
249.1734,-220.88298,5,5
249.0655,-221.87714,5,5
248.9576,-222.8713,5,5
248.84969,-223.86546,5,5
248.74179,-224.85962,5,5
248.63389,-225.85378,5,5
248.52599,-226.84795,5,5
248.41808,-227.84211,5,5
248.31018,-228.83627,5,5
248.20228,-229.83043,5,5
248.09438,-230.82459,5,5
247.98648,-231.81875,5,5
247.87857,-232.81291,5,5
247.77067,-233.80708,5,5
247.66277,-234.80124,5,5
247.55487,-235.7954,5,5
247.44697,-236.78956,5,5
247.33906,-237.78372,5,5
247.23116,-238.77788,5,5
247.12326,-239.77204,5,5
247.01536,-240.76621,5,5
246.90745,-241.76037,5,5
246.79955,-242.75453,5,5
246.69165,-243.74869,5,5
246.58375,-244.74285,5,5
246.47585,-245.73701,5,5
246.36794,-246.73118,5,5
246.26004,-247.72534,5,5
246.15214,-248.7195,5,5
246.04424,-249.71366,5,5
245.93633,-250.70782,5,5
245.82843,-251.70198,5,5
245.72053,-252.69614,5,5
245.61263,-253.69031,5,5
245.50473,-254.68447,5,5
245.39682,-255.67863,5,5
245.28892,-256.67279,5,5
245.18102,-257.66695,5,5
245.07312,-258.66111,5,5
244.96522,-259.65528,5,5
244.85731,-260.64944,5,5
244.74941,-261.6436,5,5
244.64151,-262.63776,5,5
244.53361,-263.63192,5,5
244.4257,-264.62608,5,5
244.3178,-265.62024,5,5
244.2099,-266.61441,5,5
244.102,-267.60857,5,5
243.9941,-268.60273,5,5
243.88619,-269.59689,5,5
243.77829,-270.59105,5,5
243.67039,-271.58521,5,5
243.56249,-272.57938,5,5
243.45458,-273.57354,5,5
243.34668,-274.5677,5,5
243.23878,-275.56186,5,5
243.13088,-276.55602,5,5
243.02298,-277.55018,5,5
242.91507,-278.54434,5,5
242.80717,-279.53851,5,5
242.69927,-280.53267,5,5
242.59137,-281.52683,5,5
242.48347,-282.52099,5,5
242.37556,-283.51515,5,5
242.26766,-284.50931,5,5
242.15976,-285.50347,5,5
242.05186,-286.49764,5,5
241.94395,-287.4918,5,5
241.83605,-288.48596,5,5
241.72815,-289.48012,5,5
241.62025,-290.47428,5,5
241.51235,-291.46844,5,5
241.40444,-292.46261,5,5
241.29654,-293.45677,5,5
241.18864,-294.45093,5,5
241.08074,-295.44509,5,5
240.97283,-296.43925,5,5
240.86493,-297.43341,5,5
240.75703,-298.42757,5,5
240.64913,-299.42174,5,5
240.54123,-300.4159,5,5
240.43332,-301.41006,5,5
240.32542,-302.40422,5,5
240.21752,-303.39838,5,5
240.10962,-304.39254,5,5
240.00171,-305.38671,5,5
239.89381,-306.38087,5,5
239.78591,-307.37503,5,5
239.67801,-308.36919,5,5
239.57011,-309.36335,5,5
239.4622,-310.35751,5,5
239.3543,-311.35167,5,5
239.2464,-312.34584,5,5
239.1385,-313.34,5,5
239.0306,-314.33416,5,5
238.92269,-315.32832,5,5
238.81479,-316.32248,5,5
238.70689,-317.31664,5,5
238.59899,-318.3108,5,5
238.49108,-319.30497,5,5
238.38318,-320.29913,5,5
238.27528,-321.29329,5,5
238.16738,-322.28745,5,5
238.05948,-323.28161,5,5
237.95157,-324.27577,5,5
237.84367,-325.26994,5,5
237.73577,-326.2641,5,5
237.62787,-327.25826,5,5
237.51996,-328.25242,5,5
237.41206,-329.24658,5,5
237.30416,-330.24074,5,5
237.19626,-331.2349,5,5
237.08836,-332.22907,5,5
236.98045,-333.22323,5,5
236.87255,-334.21739,5,5
236.76465,-335.21155,5,5
236.65675,-336.20571,5,5
236.54885,-337.19987,5,5
236.44094,-338.19404,5,5
236.33304,-339.1882,5,5
236.22514,-340.18236,5,5
236.11724,-341.17652,5,5
236.00933,-342.17068,5,5
235.90143,-343.16484,5,5
235.79353,-344.159,5,5
235.68563,-345.15317,5,5
235.57773,-346.14733,5,5
235.46982,-347.14149,5,5
235.36192,-348.13565,5,5
235.25402,-349.12981,5,5
235.14612,-350.12397,5,5
235.03821,-351.11813,5,5
234.93031,-352.1123,5,5
234.82241,-353.10646,5,5
234.71451,-354.10062,5,5
234.60661,-355.09478,5,5
234.4987,-356.08894,5,5
234.3908,-357.0831,5,5
234.2829,-358.07727,5,5
234.175,-359.07143,5,5
234.0671,-360.06559,5,5
233.95919,-361.05975,5,5
233.85129,-362.05391,5,5
233.74339,-363.04807,5,5
233.63549,-364.04223,5,5
233.52758,-365.0364,5,5
233.41968,-366.03056,5,5
233.31178,-367.02472,5,5
233.20945,-368.01946,5,5
233.11025,-369.01453,5,5
233.01105,-370.0096,5,5
232.91185,-371.00466,5,5
232.81266,-371.99973,5,5
232.71346,-372.9948,5,5
232.61426,-373.98987,5,5
232.51506,-374.98493,5,5
232.41586,-375.98,5,5
232.31666,-376.97507,5,5
232.21746,-377.97014,5,5
232.11826,-378.9652,5,5
232.01906,-379.96027,5,5
231.91986,-380.95534,5,5
231.82066,-381.95041,5,5
231.72146,-382.94547,5,5
231.62226,-383.94054,5,5
231.52306,-384.93561,5,5
231.42386,-385.93068,5,5
231.32466,-386.92574,5,5
231.22546,-387.92081,5,5
231.12626,-388.91588,5,5
231.02707,-389.91095,5,5
230.92787,-390.90602,5,5
230.82867,-391.90108,5,5
230.72947,-392.89615,5,5
230.63027,-393.89122,5,5
230.53107,-394.88629,5,5
230.43187,-395.88135,5,5
230.33267,-396.87642,5,5
230.23347,-397.87149,5,5
230.13427,-398.86656,5,5
230.03507,-399.86162,5,5
229.93587,-400.85669,5,5
229.83667,-401.85176,5,5
229.73747,-402.84683,5,5
229.63827,-403.84189,5,5
229.53907,-404.83696,5,5
229.43987,-405.83203,5,5
229.34067,-406.8271,5,5
229.24147,-407.82216,5,5
229.14228,-408.81723,5,5
229.04308,-409.8123,5,5
228.94388,-410.80737,5,5
228.84468,-411.80243,5,5
228.74548,-412.7975,5,5
228.64628,-413.79257,5,5
228.54708,-414.78764,5,5
228.44788,-415.7827,5,5
228.34868,-416.77777,5,5
228.24948,-417.77284,5,5
228.15028,-418.76791,5,5
228.05108,-419.76297,5,5
227.95188,-420.75804,5,5
227.85268,-421.75311,5,5
227.75348,-422.74818,5,5
227.65428,-423.74324,5,5
227.55508,-424.73831,5,5
227.45588,-425.73338,5,5
227.35669,-426.72845,5,5
227.25749,-427.72352,5,5
227.15829,-428.71858,5,5
227.05909,-429.71365,5,5
226.95989,-430.70872,5,5
226.86069,-431.70379,5,5
226.76149,-432.69885,5,5
226.66229,-433.69392,5,5
226.56309,-434.68899,5,5
226.46389,-435.68406,5,5
226.36469,-436.67912,5,5
226.26549,-437.67419,5,5
226.16629,-438.66926,5,5
226.06709,-439.66433,5,5
225.96789,-440.65939,5,5
225.86869,-441.65446,5,5
225.76949,-442.64953,5,5
225.67029,-443.6446,5,5
225.57109,-444.63966,5,5
225.4719,-445.63473,5,5
225.3727,-446.6298,5,5
225.2735,-447.62487,5,5
225.1743,-448.61993,5,5
225.0751,-449.615,5,5
224.9759,-450.61007,5,5
224.8767,-451.60514,5,5
224.7775,-452.6002,5,5
224.6783,-453.59527,5,5
224.5791,-454.59034,5,5
224.4799,-455.58541,5,5
224.3807,-456.58047,5,5
224.2815,-457.57554,5,5
224.1823,-458.57061,5,5
224.0831,-459.56568,5,5
223.9839,-460.56074,5,5
223.8847,-461.55581,5,5
223.7855,-462.55088,5,5
223.68631,-463.54595,5,5
223.58711,-464.54102,5,5
223.48791,-465.53608,5,5
223.38871,-466.53115,5,5
223.28951,-467.52622,5,5
223.19031,-468.52129,5,5
223.09111,-469.51635,5,5
222.99191,-470.51142,5,5
222.89271,-471.50649,5,5
222.79351,-472.50156,5,5
222.69431,-473.49662,5,5
222.59511,-474.49169,5,5
222.49591,-475.48676,5,5
222.39671,-476.48183,5,5
222.29751,-477.47689,5,5
222.19831,-478.47196,5,5
222.09911,-479.46703,5,5
221.99991,-480.4621,5,5
221.90071,-481.45716,5,5
221.80152,-482.45223,5,5
221.70232,-483.4473,5,5
221.60312,-484.44237,5,5
221.50392,-485.43743,5,5
221.40472,-486.4325,5,5
221.30552,-487.42757,5,5
221.20632,-488.42264,5,5
221.10712,-489.4177,5,5
221.00792,-490.41277,5,5
220.90872,-491.40784,5,5
220.80952,-492.40291,5,5
220.71032,-493.39797,5,5
220.61112,-494.39304,5,5
220.51192,-495.38811,5,5
220.41272,-496.38318,5,5
220.31352,-497.37825,5,5
220.21432,-498.37331,5,5
220.11512,-499.36838,5,5
220.01592,-500.36345,5,5
219.91673,-501.35852,5,5
219.81753,-502.35358,5,5
219.71833,-503.34865,5,5
219.61913,-504.34372,5,5
219.51993,-505.33879,5,5
219.42073,-506.33385,5,5
219.32153,-507.32892,5,5
219.22233,-508.32399,5,5
219.12313,-509.31906,5,5
219.02393,-510.31412,5,5
218.92473,-511.30919,5,5
218.82553,-512.30426,5,5
218.72633,-513.29933,5,5
218.62713,-514.29439,5,5
218.52793,-515.28946,5,5
218.42873,-516.28453,5,5
218.32953,-517.2796,5,5
218.23033,-518.27466,5,5
218.13114,-519.26973,5,5
218.03194,-520.2648,5,5
217.93274,-521.25987,5,5
217.83354,-522.25493,5,5
217.73434,-523.25,5,5
217.63514,-524.24507,5,5
217.53594,-525.24014,5,5
217.43674,-526.2352,5,5
217.33754,-527.23027,5,5
217.23834,-528.22534,5,5
217.13914,-529.22041,5,5
217.03994,-530.21547,5,5
216.94074,-531.21054,5,5
216.84154,-532.20561,5,5
216.74234,-533.20068,5,5
216.64314,-534.19575,5,5
216.54394,-535.19081,5,5
216.44474,-536.18588,5,5
216.34554,-537.18095,5,5
216.24635,-538.17602,5,5
216.14715,-539.17108,5,5
216.04795,-540.16615,5,5
215.94875,-541.16122,5,5
215.84955,-542.15629,5,5
215.75035,-543.15135,5,5
215.65115,-544.14642,5,5
215.55195,-545.14149,5,5
215.45275,-546.13656,5,5
215.35355,-547.13162,5,5
215.25435,-548.12669,5,5
215.15515,-549.12176,5,5
215.05595,-550.11683,5,5
214.95675,-551.11189,5,5
214.85755,-552.10696,5,5
214.75835,-553.10203,5,5
214.65915,-554.0971,5,5
214.55995,-555.09216,5,5
214.46076,-556.08723,5,5
214.36156,-557.0823,5,5
214.26236,-558.07737,5,5
214.16316,-559.07243,5,5
214.06396,-560.0675,5,5
213.96476,-561.06257,5,5
213.86556,-562.05764,5,5
213.76636,-563.0527,5,5
213.66716,-564.04777,5,5
213.56796,-565.04284,5,5
213.46876,-566.03791,5,5
213.36956,-567.03297,5,5
213.27036,-568.02804,5,5
213.17116,-569.02311,5,5
213.07196,-570.01818,5,5
212.97276,-571.01325,5,5
212.87356,-572.00831,5,5
212.77436,-573.00338,5,5
212.67516,-573.99845,5,5
212.57597,-574.99352,5,5
212.47677,-575.98858,5,5
212.37757,-576.98365,5,5
212.27837,-577.97872,5,5
212.17917,-578.97379,5,5
212.07997,-579.96885,5,5
211.98077,-580.96392,5,5
211.88157,-581.95899,5,5
211.78237,-582.95406,5,5
211.68317,-583.94912,5,5
211.58397,-584.94419,5,5
211.48477,-585.93926,5,5
211.38557,-586.93433,5,5
211.28637,-587.92939,5,5
211.18717,-588.92446,5,5
211.08797,-589.91953,5,5
210.98877,-590.9146,5,5
210.88957,-591.90966,5,5
210.79038,-592.90473,5,5
210.69118,-593.8998,5,5
210.59198,-594.89487,5,5
210.49278,-595.88993,5,5
210.39358,-596.885,5,5
210.29438,-597.88007,5,5
210.19518,-598.87514,5,5
210.09598,-599.8702,5,5
209.99678,-600.86527,5,5
209.89758,-601.86034,5,5
209.79838,-602.85541,5,5
209.69918,-603.85047,5,5
209.59998,-604.84554,5,5
209.50078,-605.84061,5,5
209.40158,-606.83568,5,5
209.30238,-607.83075,5,5
209.20318,-608.82581,5,5
209.10398,-609.82088,5,5
209.00478,-610.81595,5,5
208.90559,-611.81102,5,5
208.80639,-612.80608,5,5
208.70719,-613.80115,5,5
208.60799,-614.79622,5,5
208.50879,-615.79129,5,5
208.40959,-616.78635,5,5
208.31039,-617.78142,5,5
208.21119,-618.77649,5,5
208.11199,-619.77156,5,5
208.01279,-620.76662,5,5
207.91359,-621.76169,5,5
207.81439,-622.75676,5,5
207.71519,-623.75183,5,5
207.61599,-624.74689,5,5
207.51679,-625.74196,5,5
207.41759,-626.73703,5,5
207.31839,-627.7321,5,5
207.21919,-628.72716,5,5
207.11999,-629.72223,5,5
207.0208,-630.7173,5,5
206.9216,-631.71237,5,5
206.8224,-632.70743,5,5
206.7232,-633.7025,5,5
206.624,-634.69757,5,5
206.5248,-635.69264,5,5
206.4256,-636.6877,5,5
206.3264,-637.68277,5,5
206.2272,-638.67784,5,5
206.128,-639.67291,5,5
206.0288,-640.66797,5,5
205.9296,-641.66304,5,5
205.8304,-642.65811,5,5
205.7312,-643.65318,5,5
205.632,-644.64825,5,5
205.5328,-645.64331,5,5
205.4336,-646.63838,5,5
205.3344,-647.63345,5,5
205.23521,-648.62852,5,5
205.13601,-649.62358,5,5
205.03681,-650.61865,5,5
204.93761,-651.61372,5,5
204.83841,-652.60879,5,5
204.73921,-653.60385,5,5
204.64001,-654.59892,5,5
204.54081,-655.59399,5,5
204.44161,-656.58906,5,5
204.34241,-657.58412,5,5
204.24321,-658.57919,5,5
204.14401,-659.57426,5,5
204.04481,-660.56933,5,5
203.94561,-661.56439,5,5
203.84641,-662.55946,5,5
203.74721,-663.55453,5,5
203.64801,-664.5496,5,5
203.54881,-665.54466,5,5
203.44961,-666.53973,5,5
203.35042,-667.5348,5,5
203.25122,-668.52987,5,5
203.15202,-669.52493,5,5
203.05282,-670.52,5,5
202.95362,-671.51507,5,5
202.85442,-672.51014,5,5
202.75522,-673.5052,5,5
202.65602,-674.50027,5,5
202.55682,-675.49534,5,5
202.45762,-676.49041,5,5
202.35842,-677.48548,5,5
202.25922,-678.48054,5,5
202.16002,-679.47561,5,5
202.06082,-680.47068,5,5
201.96162,-681.46575,5,5
201.86242,-682.46081,5,5
201.76322,-683.45588,5,5
201.66402,-684.45095,5,5
201.56483,-685.44602,5,5
201.46563,-686.44108,5,5
201.36643,-687.43615,5,5
