525.9959604; 284.4699630; 9.1933136; 1.6450362; 0.0000005; 57.8856646; 1.0863997
527.9959450; 282.4754874; 9.0449706; 1.6450369; 0.0000002; 57.9231882; 1.0794168
529.9959296; 280.4810118; 8.8966267; 1.6450372; 0.0000001; 57.9604466; 1.0759912
531.9959143; 278.4865369; 8.7482824; 1.6450372; -0.0000001; 57.9975629; 1.0719574
533.9958989; 276.4920610; 8.5999384; 1.6450368; -0.0000004; 58.0345164; 1.0650846
535.9958836; 274.4975871; 8.4515965; 1.6450352; -0.0000013; 58.0712097; 1.0617093
537.9958682; 272.5031110; 8.3032595; 1.6450317; -0.0000021; 58.1077637; 1.0577388
539.9958528; 270.5086329; 8.1549309; 1.6450267; -0.0000029; 58.1441582; 1.0509750
541.9958375; 268.5141569; 8.0066142; 1.6450199; -0.0000039; 58.1802973; 1.0476501
543.9958221; 266.5196780; 7.8583130; 1.6450110; -0.0000050; 58.2162998; 1.0437426
545.9958068; 264.5251964; 7.7100318; 1.6449997; -0.0000063; 58.2521459; 1.0370845
547.9957914; 262.5307160; 7.5617760; 1.6449856; -0.0000078; 58.2877415; 1.0338084
549.9957760; 260.5362313; 7.4135511; 1.6449685; -0.0000094; 58.3232030; 1.0299613
551.9957607; 258.5417428; 7.2653638; 1.6449478; -0.0000113; 58.3585111; 1.0234061
553.9957453; 256.5472539; 7.1172217; 1.6449233; -0.0000133; 58.3935734; 1.0201770
555.9957300; 254.5527591; 6.9691327; 1.6448945; -0.0000155; 58.4285041; 1.0163881
557.9957146; 252.5582587; 6.8211056; 1.6448611; -0.0000179; 58.4632843; 1.0099325
559.9956992; 250.5637560; 6.6731500; 1.6448228; -0.0000204; 58.4978231; 1.0067490
561.9956839; 248.5692453; 6.5252757; 1.6447795; -0.0000230; 58.5322328; 1.0030161
563.9956685; 246.5747267; 6.3774930; 1.6447308; -0.0000257; 58.5664948; 0.9966574
565.9956532; 244.5802036; 6.2298129; 1.6446768; -0.0000283; 58.6005197; 0.9935183
567.9956378; 242.5856702; 6.0822457; 1.6446175; -0.0000309; 58.6344178; 0.9898399
569.9956224; 240.5911265; 5.9348018; 1.6445531; -0.0000335; 58.6681710; 0.9835769
571.9956071; 238.5965761; 5.7874915; 1.6444840; -0.0000357; 58.7016913; 0.9804820
573.9955917; 236.6020132; 5.6403232; 1.6444105; -0.0000376; 58.7350871; 0.9768574
575.9955764; 234.6074381; 5.4933049; 1.6443336; -0.0000393; 58.7683406; 0.9706899
577.9955610; 232.6128546; 5.3464431; 1.6442541; -0.0000402; 58.8013655; 0.9671665
579.9955456; 230.6182573; 5.1997416; 1.6441729; -0.0000407; 58.8342521; 0.9629620
